Row.names	gene.symbol	description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000006304	Arpc2	actin related protein 2/3 complex, subunit 2 [Source:MGI Symbol;Acc:MGI:1923959]	5964.25857554358	0.262727881507296	0.0759595701026122	3.45878578765497	0.000542616272720801	0.00511566864455646
ENSMUSG00000006307	Kmt2b	lysine (K)-specific methyltransferase 2B [Source:MGI Symbol;Acc:MGI:109565]	1215.56937961844	-0.276765156072878	0.110807387460587	-2.49771393781232	0.0124997015990607	0.0564777801616936
ENSMUSG00000006310	Zbtb32	zinc finger and BTB domain containing 32 [Source:MGI Symbol;Acc:MGI:1891838]	12.2713631872406	1.27054541867261	0.65394801152864	1.94288444383008	0.0520301219050584	0.1585741830818
ENSMUSG00000006311	Etv2	ets variant 2 [Source:MGI Symbol;Acc:MGI:99253]	0.154654045281233	-0.799684545080961	4.56209215174643	-0.175288994277512	0.860852559180934	NA
ENSMUSG00000006313	Upk1a	uroplakin 1A [Source:MGI Symbol;Acc:MGI:98911]	3.79094106884466	0.813375959801429	1.17294267989159	0.693449026747499	0.488027804088338	NA
ENSMUSG00000006315	Tmem147	transmembrane protein 147 [Source:MGI Symbol;Acc:MGI:1915011]	601.365293550798	-0.176720631095711	0.129870129170049	-1.36074886677226	0.173593065975693	0.361592372459597
ENSMUSG00000006333	Rps9	ribosomal protein S9 [Source:MGI Symbol;Acc:MGI:1924096]	17248.0020484319	0.0198434024665816	0.0954437268619616	0.207906827604089	0.835301718002897	0.914497140359789
ENSMUSG00000006335	Tfpt	TCF3 (E2A) fusion partner [Source:MGI Symbol;Acc:MGI:1916964]	259.755688738165	-0.191624400512991	0.154504008497379	-1.24025520358096	0.21488101577141	0.413364216362184
ENSMUSG00000006342	Susd2	sushi domain containing 2 [Source:MGI Symbol;Acc:MGI:1918983]	7.29129601880903	0.199639803552221	0.820879671027292	0.243202275069599	0.807848704515709	NA
ENSMUSG00000006344	Ggt5	gamma-glutamyltransferase 5 [Source:MGI Symbol;Acc:MGI:1346063]	7.22789930300326	-0.704106188087119	0.856620031343436	-0.821958584114442	0.411100468636924	NA
ENSMUSG00000006345	Ggt1	gamma-glutamyltransferase 1 [Source:MGI Symbol;Acc:MGI:95706]	0.660838938053117	3.22743322527544	2.82729334734603	1.14152754198818	0.25365045737062	NA
ENSMUSG00000006356	Crip2	cysteine rich protein 2 [Source:MGI Symbol;Acc:MGI:1915587]	71.2919563703195	-0.176837893346817	0.27297726716307	-0.64781179467658	0.517106685838257	0.709263653488848
ENSMUSG00000006360	Crip1	cysteine-rich protein 1 (intestinal) [Source:MGI Symbol;Acc:MGI:88501]	214.719968507803	0.0759691212389659	0.180284831564279	0.421383876723315	0.67347479073943	0.819841429397684
ENSMUSG00000006362	Cbfa2t3	core-binding factor, runt domain, alpha subunit 2, translocated to, 3 (human) [Source:MGI Symbol;Acc:MGI:1338013]	42.8285444290307	0.25803007592888	0.348640766802377	0.740102995686506	0.45923750113612	0.661775240942312
ENSMUSG00000006369	Fbln1	fibulin 1 [Source:MGI Symbol;Acc:MGI:95487]	145.001744389278	-0.746589541501458	0.220632242747311	-3.38386417236633	0.000714733520682607	0.00636629696946947
ENSMUSG00000006373	Pgrmc1	progesterone receptor membrane component 1 [Source:MGI Symbol;Acc:MGI:1858305]	1414.69267488956	0.311555610077156	0.092197652741747	3.37921412109968	0.000726933668548341	0.00644671211220252
ENSMUSG00000006378	Gcat	glycine C-acetyltransferase (2-amino-3-ketobutyrate-coenzyme A ligase) [Source:MGI Symbol;Acc:MGI:1349389]	269.014656455075	-0.575364219044249	0.158701184339158	-3.62545636593768	0.000288451600355184	0.00316026847684736
ENSMUSG00000006386	Tek	endothelial-specific receptor tyrosine kinase [Source:MGI Symbol;Acc:MGI:98664]	5.40316710318232	-0.269194739881581	0.969919165363255	-0.277543479389607	0.781362824829968	NA
ENSMUSG00000006389	Mpl	myeloproliferative leukemia virus oncogene [Source:MGI Symbol;Acc:MGI:97076]	1.03499702056258	0.254318460367111	2.31230117375823	0.109985006820613	0.912421265594916	NA
ENSMUSG00000006390	Elovl1	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 1 [Source:MGI Symbol;Acc:MGI:1858959]	1307.5962759667	-0.1354798879317	0.105263259710347	-1.2870576904468	0.198074180926057	0.392033202761294
ENSMUSG00000006392	Med8	mediator complex subunit 8 [Source:MGI Symbol;Acc:MGI:1915269]	709.511189634439	0.101755398929403	0.111914432431641	0.909224991973724	0.363231374601316	0.573292233464029
ENSMUSG00000006395	Hyi	hydroxypyruvate isomerase homolog (E. coli) [Source:MGI Symbol;Acc:MGI:1915430]	170.634816046491	0.328600232786635	0.183436621333316	1.79135567586337	0.0732362369344356	0.200864298960528
ENSMUSG00000006398	Cdc20	cell division cycle 20 [Source:MGI Symbol;Acc:MGI:1859866]	1355.33003226898	-0.214728170448985	0.0909911293772157	-2.35988026435853	0.018280834376256	0.0746039137831545
ENSMUSG00000006403	Adamts4	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4 [Source:MGI Symbol;Acc:MGI:1339949]	591.88122300513	-0.304407840917149	0.128051782569983	-2.37722454781746	0.0174434657168622	0.0721519260024499
ENSMUSG00000006411	Pvrl4	poliovirus receptor-related 4 [Source:MGI Symbol;Acc:MGI:1918990]	11.7422176938337	-0.575960523364169	0.688674362465359	-0.836332169099936	0.402968060566299	0.611952045506917
ENSMUSG00000006412	Pfdn2	prefoldin 2 [Source:MGI Symbol;Acc:MGI:1276111]	996.45562565543	0.206152597684098	0.110800215667983	1.86057939004237	0.0628035975606002	0.180109846814195
ENSMUSG00000006418	Rnf114	ring finger protein 114 [Source:MGI Symbol;Acc:MGI:1933159]	1300.36383141764	0.0744054525186971	0.0949356939146311	0.783745812039934	0.433189275485544	0.640047258605444
ENSMUSG00000006435	Neurl1a	neuralized E3 ubiquitin protein ligase 1A [Source:MGI Symbol;Acc:MGI:1334263]	51.9309528019256	-0.113876967706307	0.337979937161487	-0.336934105209615	0.736166574747738	0.858911542182018
ENSMUSG00000006442	Srm	spermidine synthase [Source:MGI Symbol;Acc:MGI:102690]	2507.62682986557	-0.0463245919400867	0.0921627918675311	-0.502638765616722	0.615218269039231	0.778535862667537
ENSMUSG00000006445	Epha2	Eph receptor A2 [Source:MGI Symbol;Acc:MGI:95278]	2702.15858339304	-0.0993156882564921	0.0771888774531743	-1.2866580203442	0.198213511110658	0.392117051847828
ENSMUSG00000006456	Rbm14	RNA binding motif protein 14 [Source:MGI Symbol;Acc:MGI:1929092]	783.100721777446	-0.165517335080841	0.10320711552634	-1.60373957005512	0.108771469773099	0.265271860482633
ENSMUSG00000006457	Actn3	actinin alpha 3 [Source:MGI Symbol;Acc:MGI:99678]	17.6330290487713	-0.978102514841909	0.561564190556309	-1.74174659155699	0.0815527959127906	0.217129867545976
ENSMUSG00000006463	Zdhhc24	zinc finger, DHHC domain containing 24 [Source:MGI Symbol;Acc:MGI:1917855]	378.48684615318	-0.065661681031893	0.132406510972706	-0.495909759644889	0.619958080070174	0.781856327270215
ENSMUSG00000006464	Bbs1	Bardet-Biedl syndrome 1 (human) [Source:MGI Symbol;Acc:MGI:1277215]	105.136473679735	0.286662638774837	0.230189367823501	1.24533396779054	0.213009014592802	0.410856046179156
ENSMUSG00000006471	Ndor1	NADPH dependent diflavin oxidoreductase 1 [Source:MGI Symbol;Acc:MGI:1926047]	760.072487191413	-0.0609070985645231	0.103524992397598	-0.588332316225663	0.556309258444123	0.739441366630438
ENSMUSG00000006476	Nsmf	NMDA receptor synaptonuclear signaling and neuronal migration factor [Source:MGI Symbol;Acc:MGI:1861755]	870.812780476019	-0.155389838999436	0.10415977878253	-1.49184110042962	0.135740806425967	0.308058556308802
ENSMUSG00000006494	Pdk1	pyruvate dehydrogenase kinase, isoenzyme 1 [Source:MGI Symbol;Acc:MGI:1926119]	1807.72809064436	0.264353229841144	0.0831126076160084	3.18066340864303	0.00146938243554488	0.0112902642842056
ENSMUSG00000006498	Ptbp1	polypyrimidine tract binding protein 1 [Source:MGI Symbol;Acc:MGI:97791]	6097.69622668857	-0.168111804879864	0.0751159122911871	-2.23803185972338	0.0252189775674687	0.0946975308695655
ENSMUSG00000006517	Mvd	mevalonate (diphospho) decarboxylase [Source:MGI Symbol;Acc:MGI:2179327]	465.281681868546	-0.668326878358002	0.126117193999294	-5.29925268050081	1.16277622929715e-07	5.21282843384173e-06
ENSMUSG00000006519	Cyba	cytochrome b-245, alpha polypeptide [Source:MGI Symbol;Acc:MGI:1316658]	635.919264838311	-0.271621555032291	0.127096047724218	-2.13713612575643	0.0325869214087497	0.113752488489506
ENSMUSG00000006522	Itih3	inter-alpha trypsin inhibitor, heavy chain 3 [Source:MGI Symbol;Acc:MGI:96620]	0.215973662741157	-0.799684545080961	4.56209215174643	-0.175288994277512	0.860852559180934	NA
ENSMUSG00000006526	Tmem110	transmembrane protein 110 [Source:MGI Symbol;Acc:MGI:1921500]	347.960480954043	-0.110436866190409	0.1373193160831	-0.8042340243202	0.421261832262826	0.628516674735459
ENSMUSG00000006527	Sfmbt1	Scm-like with four mbt domains 1 [Source:MGI Symbol;Acc:MGI:1859609]	406.478436126775	-0.08484878062246	0.129865301544482	-0.653359901477587	0.513524283256919	0.705886045545584
ENSMUSG00000006538	Ihh	Indian hedgehog [Source:MGI Symbol;Acc:MGI:96533]	1.97213805170324	-1.34779756231243	1.74135442393295	-0.773993819861414	0.438934445955864	NA
ENSMUSG00000006567	Atp7b	ATPase, Cu++ transporting, beta polypeptide [Source:MGI Symbol;Acc:MGI:103297]	3.74369670063932	-2.3625428871716	1.41756479462655	-1.66662074010804	0.0955898421806317	NA
ENSMUSG00000006574	Slc4a1	solute carrier family 4 (anion exchanger), member 1 [Source:MGI Symbol;Acc:MGI:109393]	1.48695489173827	-1.90635347404879	2.27057912866743	-0.839589094244693	0.40113881605043	NA
ENSMUSG00000006575	Rundc3a	RUN domain containing 3A [Source:MGI Symbol;Acc:MGI:1858752]	948.541277131956	0.101823562285694	0.099697509712959	1.02132503187749	0.307100470608236	0.517762386528637
ENSMUSG00000006576	Slc4a3	solute carrier family 4 (anion exchanger), member 3 [Source:MGI Symbol;Acc:MGI:109350]	186.109440513958	0.406787193393098	0.185248785555266	2.19589668117818	0.0280993393427382	0.101916521102127
ENSMUSG00000006585	Cdt1	chromatin licensing and DNA replication factor 1 [Source:MGI Symbol;Acc:MGI:1914427]	1121.1461504306	-0.048559971488915	0.102983493887997	-0.471531598468857	0.637261160225082	0.794637753122472
ENSMUSG00000006586	Runx1t1	runt-related transcription factor 1; translocated to, 1 (cyclin D-related) [Source:MGI Symbol;Acc:MGI:104793]	5.15144559281382	-0.395520167798935	1.02686412799452	-0.38517283544746	0.700109367831565	NA
ENSMUSG00000006587	Snai3	snail family zinc finger 3 [Source:MGI Symbol;Acc:MGI:1353563]	0.587702500349964	3.08259397681127	3.20332382195947	0.962311070669607	0.335893369584526	NA
ENSMUSG00000006589	Aprt	adenine phosphoribosyl transferase [Source:MGI Symbol;Acc:MGI:88061]	4376.948195376	-0.180882576112378	0.0978457336031685	-1.84865062023022	0.0645082782538258	0.18344608156738
ENSMUSG00000006599	Gtf2h1	general transcription factor II H, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1277216]	1048.62204845397	0.186961372505758	0.0945194528651347	1.9780200460166	0.0479264452741878	0.150042380917444
ENSMUSG00000006611	Hfe	hemochromatosis [Source:MGI Symbol;Acc:MGI:109191]	258.435320174552	-0.120369163376511	0.155256163365975	-0.775293944967406	0.438165986486925	0.643950795129173
ENSMUSG00000006638	Abhd1	abhydrolase domain containing 1 [Source:MGI Symbol;Acc:MGI:1931013]	2.20460710400481	-0.721216941892195	1.53403088446524	-0.470144994599381	0.638251429609303	NA
ENSMUSG00000006641	Slc5a6	solute carrier family 5 (sodium-dependent vitamin transporter), member 6 [Source:MGI Symbol;Acc:MGI:2660847]	144.883500559428	-0.551555685840752	0.201631033472891	-2.735470211806	0.00622912239686431	0.0332710987767689
ENSMUSG00000006642	Tcf23	transcription factor 23 [Source:MGI Symbol;Acc:MGI:1934960]	0.403603268789098	0.610776684515215	3.58685473186476	0.170281968513868	0.864788391205189	NA
ENSMUSG00000006651	Aplp1	amyloid beta (A4) precursor-like protein 1 [Source:MGI Symbol;Acc:MGI:88046]	4.44209504465755	0.0949820735047899	1.20060557328421	0.07911180459122	0.936943694237566	NA
ENSMUSG00000006673	Qrich1	glutamine-rich 1 [Source:MGI Symbol;Acc:MGI:1916482]	1635.14946134423	0.125003303910123	0.0853822049202855	1.4640439893398	0.143181929502561	0.318489684121531
ENSMUSG00000006675	P4htm	prolyl 4-hydroxylase, transmembrane (endoplasmic reticulum) [Source:MGI Symbol;Acc:MGI:1921693]	3.95353851792207	-0.0758828779241383	1.15297713497376	-0.0658147292104498	0.947525329447849	NA
ENSMUSG00000006676	Usp19	ubiquitin specific peptidase 19 [Source:MGI Symbol;Acc:MGI:1918722]	2370.71788412963	-0.192743114653047	0.0810254956681246	-2.37879587238208	0.017369291466413	0.071953636702582
ENSMUSG00000006678	Pola1	polymerase (DNA directed), alpha 1 [Source:MGI Symbol;Acc:MGI:99660]	841.198613411453	-0.000557227972820948	0.112564435792842	-0.00495030218821905	0.996050246444493	0.99785053443511
ENSMUSG00000006699	Cdc42	cell division cycle 42 [Source:MGI Symbol;Acc:MGI:106211]	6903.38074928514	0.343257809844238	0.0772416901322462	4.44394483415036	8.83242606497159e-06	0.000184107014420963
ENSMUSG00000006705	Pknox1	Pbx/knotted 1 homeobox [Source:MGI Symbol;Acc:MGI:1201409]	479.465342430659	-0.0470698293665029	0.122825781466554	-0.38322434267858	0.701553430399696	0.835496431111426
ENSMUSG00000006715	Gmnn	geminin [Source:MGI Symbol;Acc:MGI:1927344]	576.187574391701	0.252175689659915	0.124939478390143	2.01838276347254	0.0435514131084552	0.139827786057004
ENSMUSG00000006717	Acot13	acyl-CoA thioesterase 13 [Source:MGI Symbol;Acc:MGI:1914084]	278.187845442851	0.205480756132488	0.14889176701801	1.3800679530362	0.167565723304014	0.353623095743444
ENSMUSG00000006720	Zfp184	zinc finger protein 184 (Kruppel-like) [Source:MGI Symbol;Acc:MGI:1922244]	27.1376529913083	0.157887379081971	0.464577411018671	0.339851605646891	0.733968282723856	0.857900730228411
ENSMUSG00000006724	Cyp27b1	cytochrome P450, family 27, subfamily b, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1098274]	22.0165281388141	0.797187360638029	0.477998342981563	1.66776176600424	0.0953630285993145	0.242175587558449
ENSMUSG00000006728	Cdk4	cyclin-dependent kinase 4 [Source:MGI Symbol;Acc:MGI:88357]	6213.32232399819	-0.225250783597689	0.0840629149907113	-2.67954999683961	0.00737211930101254	0.0376762878275553
ENSMUSG00000006731	B4galnt1	beta-1,4-N-acetyl-galactosaminyl transferase 1 [Source:MGI Symbol;Acc:MGI:1342057]	329.57346788892	0.0484499978768776	0.138604037621334	0.349556901143407	0.72667126056224	0.852924184358066
ENSMUSG00000006732	Mettl1	methyltransferase like 1 [Source:MGI Symbol;Acc:MGI:1339986]	640.009574411828	0.0148777146105551	0.11611628093213	0.128127722410014	0.89804789754691	0.949442504425164
ENSMUSG00000006736	Tspan31	tetraspanin 31 [Source:MGI Symbol;Acc:MGI:1914375]	1209.47376927912	-0.33651267707105	0.0922355419473078	-3.64840570095303	0.000263872720847182	0.00293047719308793
ENSMUSG00000006740	Kif5b	kinesin family member 5B [Source:MGI Symbol;Acc:MGI:1098268]	3739.83247230434	0.233750997458085	0.0759062319315462	3.07947044017263	0.00207368947536638	0.0145408680061056
ENSMUSG00000006763	Saal1	serum amyloid A-like 1 [Source:MGI Symbol;Acc:MGI:1926185]	331.594127524317	0.0044397364986602	0.143404330150358	0.0309595707047701	0.975301782108394	0.986746280020875
ENSMUSG00000006782	Cnp	2',3'-cyclic nucleotide 3' phosphodiesterase [Source:MGI Symbol;Acc:MGI:88437]	280.599880832999	-0.421041718659081	0.159000597620469	-2.64805117062577	0.00809572701431477	0.0406419494493842
ENSMUSG00000006784	Ttc25	tetratricopeptide repeat domain 25 [Source:MGI Symbol;Acc:MGI:1921657]	10.3494023827869	-0.728612330147586	0.716147361403264	-1.01740559194395	0.30896052293932	0.518891970985463
ENSMUSG00000006800	Sulf2	sulfatase 2 [Source:MGI Symbol;Acc:MGI:1919293]	1253.91054882288	-0.403103122194932	0.092956780203605	-4.33645745164589	1.44797439990552e-05	0.000276749213674732
ENSMUSG00000006818	Sod2	superoxide dismutase 2, mitochondrial [Source:MGI Symbol;Acc:MGI:98352]	1544.7076378038	0.184368780095207	0.0915166190649142	2.01459343646022	0.0439472657664302	0.140691246719835
ENSMUSG00000006850	Tmco6	transmembrane and coiled-coil domains 6 [Source:MGI Symbol;Acc:MGI:1919233]	218.002182395461	-0.107892807815993	0.168016806475709	-0.642154853904996	0.520772642657862	0.711997040539295
ENSMUSG00000006906	Stambp	STAM binding protein [Source:MGI Symbol;Acc:MGI:1917777]	480.880192880082	0.208343085849479	0.120432657846529	1.72995506015468	0.0836383047278775	0.220658911261735
ENSMUSG00000006920	Ezh1	enhancer of zeste homolog 1 (Drosophila) [Source:MGI Symbol;Acc:MGI:1097695]	834.263599743214	-0.053576178596262	0.108517622186535	-0.493709477933162	0.621511370623875	0.782617877752955
ENSMUSG00000006930	Hap1	huntingtin-associated protein 1 [Source:MGI Symbol;Acc:MGI:1261831]	106.655146813991	-0.462154601550091	0.23400047217283	-1.97501567949294	0.0482663686839843	0.150835494549591
ENSMUSG00000006931	P3h4	prolyl 3-hydroxylase family member 4 (non-enzymatic) [Source:MGI Symbol;Acc:MGI:1913430]	173.202153558126	-0.119212115215021	0.188010331997099	-0.63407214884797	0.526033737837545	0.716538806880141
ENSMUSG00000006932	Ctnnb1	catenin (cadherin associated protein), beta 1 [Source:MGI Symbol;Acc:MGI:88276]	10618.0935180808	0.124504016299265	0.0690967073266826	1.80188059773416	0.0715641934502215	0.197347357506554
ENSMUSG00000006941	Eif1b	eukaryotic translation initiation factor 1B [Source:MGI Symbol;Acc:MGI:1916219]	418.690332087555	0.100354198255421	0.134572712434502	0.745724719669777	0.455833723334867	0.659676765054044
ENSMUSG00000006958	Chrd	chordin [Source:MGI Symbol;Acc:MGI:1313268]	68.0340007313393	0.368312838715259	0.300619948340745	1.2251776395683	0.220508297423032	0.420557109730899
ENSMUSG00000006998	Psmd2	proteasome (prosome, macropain) 26S subunit, non-ATPase, 2 [Source:MGI Symbol;Acc:MGI:1096584]	6427.74712017371	-0.266160343877059	0.0706380315037967	-3.7679467874576	0.000164595776143245	0.00201110310049172
ENSMUSG00000007021	Syngr3	synaptogyrin 3 [Source:MGI Symbol;Acc:MGI:1341881]	59.3475966268535	-0.0637512078316874	0.301216041654505	-0.211646124427895	0.832383122278866	0.912810977187601
ENSMUSG00000007029	Vars	valyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:90675]	7352.89241516586	-0.234603489647575	0.0691953132913027	-3.39045346409412	0.000697770998909368	0.00622430106854487
ENSMUSG00000007030	Vwa7	von Willebrand factor A domain containing 7 [Source:MGI Symbol;Acc:MGI:1306798]	3.3447720011674	-2.23817209892767	1.49420112195475	-1.49790551354937	0.134157800997774	NA
ENSMUSG00000007033	Hspa1l	heat shock protein 1-like [Source:MGI Symbol;Acc:MGI:96231]	18.5667792899384	-0.201322944006855	0.54418807862106	-0.369951036996245	0.711418972898873	0.841910224721357
ENSMUSG00000007034	Slc44a4	solute carrier family 44, member 4 [Source:MGI Symbol;Acc:MGI:1917379]	1.78562479359582	1.09390077107665	1.62291782893881	0.674033368523609	0.500290099444964	NA
ENSMUSG00000007035	Msh5	mutS homolog 5 (E. coli) [Source:MGI Symbol;Acc:MGI:1329021]	27.8009160772928	0.242980823529405	0.455198545368759	0.533790861156124	0.593486237281674	0.764485018960886
ENSMUSG00000007036	Abhd16a	abhydrolase domain containing 16A [Source:MGI Symbol;Acc:MGI:99476]	1114.53505094191	-0.0963985095832731	0.0964490785169514	-0.999475692930862	0.317564308302935	0.528457835707074
